,Open,High,Low,Close,Volume
2024-01-01 20:00:00,17014.5,17018.5,17013.75,17018.25,329
2024-01-01 20:05:00,17018.0,17019.0,17016.5,17018.0,233
2024-01-01 20:10:00,17018.25,17019.0,17016.25,17016.5,188
2024-01-01 20:15:00,17017.0,17017.0,17012.5,17013.25,282
2024-01-01 20:20:00,17013.5,17016.0,17011.75,17014.25,333
2024-01-01 20:25:00,17013.75,17014.75,17010.25,17011.5,331
2024-01-01 20:30:00,17011.75,17013.25,17008.5,17011.5,328
2024-01-01 20:35:00,17012.0,17013.0,17006.5,17010.75,335
2024-01-01 20:40:00,17010.75,17012.0,17008.75,17011.0,236
2024-01-01 20:45:00,17011.0,17011.5,17009.75,17010.25,186
2024-01-01 20:50:00,17010.0,17010.75,17001.0,17003.25,535
2024-01-01 20:55:00,17003.5,17008.75,17003.5,17008.25,225
2024-01-01 21:00:00,17008.25,17010.5,17008.25,17008.5,218
2024-01-01 21:05:00,17008.5,17011.25,17008.25,17010.75,151
2024-01-01 21:10:00,17010.5,17013.0,17010.5,17011.5,176
2024-01-01 21:15:00,17011.5,17012.0,17006.75,17007.25,240
2024-01-01 21:20:00,17007.0,17007.0,17005.0,17005.5,180
2024-01-01 21:25:00,17005.5,17010.0,17004.5,17009.0,165
2024-01-01 21:30:00,17009.25,17010.25,17007.75,17008.0,103
2024-01-01 21:35:00,17008.0,17008.25,17003.0,17005.25,193
2024-01-01 21:40:00,17005.75,17008.0,17005.0,17007.75,72
2024-01-01 21:45:00,17007.75,17009.75,17007.0,17007.25,140
2024-01-01 21:50:00,17007.25,17007.25,17002.25,17003.75,246
2024-01-01 21:55:00,17004.0,17007.75,17004.0,17007.5,140
2024-01-01 22:00:00,17007.25,17007.25,17003.25,17004.0,186
2024-01-01 22:05:00,17004.25,17005.75,17004.0,17005.25,75
2024-01-01 22:10:00,17005.5,17008.0,17004.75,17008.0,107
2024-01-01 22:15:00,17008.25,17008.75,17007.25,17007.25,83
2024-01-01 22:20:00,17007.5,17007.5,17005.5,17007.5,124
2024-01-01 22:25:00,17007.75,17008.0,17006.75,17007.75,52
2024-01-01 22:30:00,17008.0,17010.5,17007.25,17009.75,160
2024-01-01 22:35:00,17010.5,17013.0,17009.75,17012.25,300
2024-01-01 22:40:00,17012.0,17013.0,17009.25,17009.75,178
2024-01-01 22:45:00,17009.25,17011.5,17008.75,17010.75,83
2024-01-01 22:50:00,17010.5,17010.5,17009.0,17009.75,62
2024-01-01 22:55:00,17009.5,17010.25,17007.5,17007.75,116
2024-01-01 23:00:00,17008.0,17011.75,17007.25,17010.0,235
2024-01-01 23:05:00,17009.75,17010.5,17006.75,17009.25,230
2024-01-01 23:10:00,17009.25,17016.5,17009.0,17016.5,259
2024-01-01 23:15:00,17016.25,17017.0,17014.0,17015.0,274
2024-01-01 23:20:00,17014.75,17016.25,17012.5,17014.5,176
2024-01-01 23:25:00,17014.75,17019.0,17014.5,17017.0,297
2024-01-01 23:30:00,17016.5,17018.5,17015.5,17017.75,186
2024-01-01 23:35:00,17017.75,17018.75,17015.5,17016.5,143
2024-01-01 23:40:00,17016.75,17018.75,17016.5,17018.25,135
2024-01-01 23:45:00,17018.25,17018.25,17016.25,17016.25,111
2024-01-01 23:50:00,17016.5,17019.0,17016.5,17018.0,89
2024-01-01 23:55:00,17018.25,17019.0,17017.0,17017.75,97
2024-01-02 00:00:00,17297.75,17301.0,17296.0,17299.75,307
2024-01-02 00:05:00,17299.0,17301.0,17297.0,17300.75,138
2024-01-02 00:10:00,17301.25,17305.75,17299.0,17303.25,201
2024-01-02 00:15:00,17303.5,17304.25,17296.5,17297.0,129
2024-01-02 00:20:00,17296.5,17297.5,17293.0,17294.25,202
2024-01-02 00:25:00,17294.5,17296.0,17285.0,17286.75,483
2024-01-02 00:30:00,17286.5,17290.5,17282.25,17287.25,434
2024-01-02 00:35:00,17287.0,17287.75,17279.25,17280.5,351
2024-01-02 00:40:00,17281.0,17299.25,17281.0,17298.25,439
2024-01-02 00:45:00,17297.5,17298.75,17288.0,17289.75,297
2024-01-02 00:50:00,17289.75,17290.0,17279.25,17280.0,445
2024-01-02 00:55:00,17280.25,17280.25,17267.0,17271.0,1003
2024-01-02 01:00:00,17272.25,17279.0,17264.75,17276.75,1011
2024-01-02 01:05:00,17276.75,17279.0,17262.75,17266.5,569
2024-01-02 01:10:00,17266.0,17279.0,17265.0,17272.25,666
2024-01-02 01:15:00,17272.0,17286.75,17271.25,17284.5,673
2024-01-02 01:20:00,17284.25,17287.5,17279.0,17281.5,344
2024-01-02 01:25:00,17282.0,17286.0,17278.25,17283.75,526
2024-01-02 01:30:00,17284.25,17293.0,17279.0,17292.5,592
2024-01-02 01:35:00,17293.0,17305.0,17291.5,17304.25,947
2024-01-02 01:40:00,17304.5,17318.75,17304.25,17314.0,1224
2024-01-02 01:45:00,17313.5,17314.25,17304.0,17309.5,590
2024-01-02 01:50:00,17309.0,17313.0,17306.75,17312.5,369
2024-01-02 01:55:00,17312.0,17320.0,17312.0,17315.25,702
2024-01-02 02:00:00,17315.75,17330.25,17313.25,17325.25,1716
2024-01-02 02:05:00,17325.5,17331.75,17315.25,17319.5,1036
2024-01-02 02:10:00,17319.5,17327.75,17316.0,17323.25,987
2024-01-02 02:15:00,17323.25,17339.5,17318.5,17338.0,1182
2024-01-02 02:20:00,17337.75,17346.75,17333.25,17343.5,1397
2024-01-02 02:25:00,17343.25,17352.25,17341.75,17349.75,1104
2024-01-02 02:30:00,17349.0,17349.75,17338.25,17338.5,1050
2024-01-02 02:35:00,17338.5,17340.5,17326.25,17340.0,1502
2024-01-02 02:40:00,17340.25,17348.0,17339.0,17344.75,1060
2024-01-02 02:45:00,17344.75,17353.5,17336.5,17347.5,1102
2024-01-02 02:50:00,17347.5,17352.25,17345.0,17346.25,448
2024-01-02 02:55:00,17345.75,17351.5,17340.5,17351.5,487
2024-01-02 03:00:00,17351.25,17356.0,17334.25,17335.75,1484
2024-01-02 03:05:00,17335.5,17338.75,17324.5,17324.75,1343
2024-01-02 03:10:00,17324.75,17342.75,17324.25,17335.75,837
2024-01-02 03:15:00,17336.5,17347.25,17334.5,17337.75,691
2024-01-02 03:20:00,17338.0,17339.0,17332.75,17336.5,430
2024-01-02 03:25:00,17336.25,17338.5,17332.0,17334.25,338
2024-01-02 03:30:00,17333.75,17343.5,17333.75,17335.25,604
2024-01-02 03:35:00,17335.0,17335.25,17325.75,17329.0,662
2024-01-02 03:40:00,17328.0,17333.25,17321.75,17326.25,744
2024-01-02 03:45:00,17326.75,17338.5,17326.25,17337.0,545
2024-01-02 03:50:00,17337.5,17338.75,17333.5,17336.5,368
2024-01-02 03:55:00,17336.0,17337.5,17330.5,17331.0,362
2024-01-02 04:00:00,17331.75,17341.5,17326.0,17340.0,689
2024-01-02 04:05:00,17339.25,17343.25,17337.25,17337.75,514
2024-01-02 04:10:00,17338.25,17350.0,17337.25,17346.0,593
2024-01-02 04:15:00,17345.75,17347.0,17337.75,17339.0,443
2024-01-02 04:20:00,17339.0,17346.5,17339.0,17345.5,527
2024-01-02 04:25:00,17345.75,17347.0,17342.5,17344.25,219
2024-01-02 04:30:00,17344.75,17347.25,17340.5,17344.75,390
2024-01-02 04:35:00,17344.75,17348.0,17342.25,17346.5,291
2024-01-02 04:40:00,17346.25,17349.25,17344.75,17347.5,490
2024-01-02 04:45:00,17347.75,17353.5,17347.0,17348.25,541
2024-01-02 04:50:00,17348.5,17353.5,17345.75,17353.5,369
2024-01-02 04:55:00,17353.75,17354.5,17349.0,17353.0,462
2024-01-02 05:00:00,17352.5,17358.0,17345.5,17352.0,1124
2024-01-02 05:05:00,17351.75,17353.75,17342.75,17342.75,712
2024-01-02 05:10:00,17342.5,17343.5,17335.5,17335.75,660
2024-01-02 05:15:00,17335.75,17343.75,17335.0,17341.0,600
2024-01-02 05:20:00,17341.5,17342.5,17334.0,17335.25,627
2024-01-02 05:25:00,17335.5,17338.25,17332.0,17337.25,831
2024-01-02 05:30:00,17337.25,17340.0,17329.25,17336.5,737
2024-01-02 05:35:00,17335.75,17342.0,17335.5,17339.5,527
2024-01-02 05:40:00,17338.75,17340.5,17331.75,17336.5,597
2024-01-02 05:45:00,17335.75,17338.5,17331.0,17333.5,553
2024-01-02 05:50:00,17333.25,17336.75,17325.5,17330.75,578
2024-01-02 05:55:00,17330.5,17339.25,17330.25,17337.5,554
2024-01-02 06:00:00,17338.0,17340.5,17329.25,17338.5,905
2024-01-02 06:05:00,17338.5,17354.25,17338.5,17350.75,1323
2024-01-02 06:10:00,17350.75,17351.25,17339.0,17340.5,1300
2024-01-02 06:15:00,17340.75,17346.5,17337.0,17344.75,794
2024-01-02 06:20:00,17344.25,17350.25,17343.0,17346.25,748
2024-01-02 06:25:00,17346.5,17349.25,17342.25,17344.75,600
2024-01-02 06:30:00,17345.5,17349.5,17343.25,17347.0,597
2024-01-02 06:35:00,17346.25,17350.75,17345.0,17350.75,611
2024-01-02 06:40:00,17350.5,17361.0,17350.5,17360.75,1259
2024-01-02 06:45:00,17360.25,17363.75,17352.5,17353.5,1075
2024-01-02 06:50:00,17353.0,17359.5,17350.25,17355.75,692
2024-01-02 06:55:00,17356.25,17359.0,17343.25,17346.75,1128
2024-01-02 07:00:00,17346.0,17347.0,17330.75,17332.25,1425
2024-01-02 07:05:00,17332.75,17337.0,17328.0,17328.25,1009
2024-01-02 07:10:00,17328.5,17330.25,17311.25,17317.75,2209
2024-01-02 07:15:00,17318.0,17319.0,17302.25,17308.25,2606
2024-01-02 07:20:00,17308.25,17316.25,17306.25,17310.25,1528
2024-01-02 07:25:00,17310.5,17329.5,17308.75,17325.5,1881
2024-01-02 07:30:00,17327.5,17346.75,17321.0,17329.0,4435
2024-01-02 07:35:00,17329.0,17357.75,17327.5,17351.25,3005
2024-01-02 07:40:00,17351.75,17357.5,17335.25,17337.75,2321
2024-01-02 07:45:00,17337.5,17352.75,17337.5,17342.25,1701
2024-01-02 07:50:00,17342.0,17346.5,17334.0,17339.5,1479
2024-01-02 07:55:00,17339.5,17345.5,17335.5,17336.25,929
2024-01-02 08:00:00,17335.75,17351.0,17326.0,17326.25,2350
2024-01-02 08:05:00,17326.5,17334.0,17319.0,17332.75,2322
2024-01-02 08:10:00,17332.25,17338.5,17324.0,17336.5,1640
2024-01-02 08:15:00,17336.25,17339.5,17326.5,17327.75,1320
2024-01-02 08:20:00,17328.0,17332.0,17314.0,17316.0,1794
2024-01-02 08:25:00,17316.0,17329.5,17300.0,17307.0,4447
2024-01-02 08:30:00,17306.5,17334.25,17294.25,17333.25,18976
2024-01-02 08:35:00,17333.75,17337.75,17311.5,17316.25,11395
2024-01-02 08:40:00,17316.5,17335.5,17306.75,17327.75,8146
2024-01-02 08:45:00,17327.75,17335.5,17303.25,17312.5,14692
2024-01-02 08:50:00,17313.0,17323.0,17304.25,17313.25,7164
2024-01-02 08:55:00,17313.25,17314.75,17285.25,17303.5,8369
2024-01-02 09:00:00,17300.25,17319.0,17270.0,17316.25,15982
2024-01-02 09:05:00,17316.0,17356.75,17310.25,17352.75,11586
2024-01-02 09:10:00,17352.5,17358.25,17334.0,17344.5,9545
2024-01-02 09:15:00,17344.0,17353.5,17335.0,17336.5,6267
2024-01-02 09:20:00,17337.0,17339.0,17312.5,17334.25,8697
2024-01-02 09:25:00,17334.25,17369.25,17331.25,17368.25,9899
2024-01-02 09:30:00,17368.25,17371.75,17353.25,17356.75,6628
2024-01-02 09:35:00,17357.0,17368.25,17352.5,17356.0,6297
2024-01-02 09:40:00,17356.0,17357.5,17334.75,17343.5,6663
2024-01-02 09:45:00,17343.75,17351.5,17330.75,17335.0,5058
2024-01-02 09:50:00,17335.25,17337.5,17285.5,17289.5,12279
2024-01-02 09:55:00,17290.25,17295.25,17273.0,17273.25,9781
2024-01-02 10:00:00,17273.25,17284.0,17264.0,17270.75,9068
2024-01-02 10:05:00,17271.0,17294.0,17268.75,17282.5,7165
2024-01-02 10:10:00,17281.75,17293.0,17267.5,17278.0,5691
2024-01-02 10:15:00,17277.75,17295.75,17276.25,17279.5,6170
2024-01-02 10:20:00,17279.75,17299.25,17275.0,17292.0,5864
2024-01-02 10:25:00,17292.25,17296.75,17276.5,17280.5,5642
2024-01-02 10:30:00,17280.25,17311.75,17279.5,17310.5,8001
2024-01-02 10:35:00,17310.75,17320.75,17297.5,17320.5,5512
2024-01-02 10:40:00,17320.75,17329.5,17313.25,17319.25,5529
2024-01-02 10:45:00,17319.25,17324.0,17307.25,17318.25,4787
2024-01-02 10:50:00,17318.0,17335.0,17317.25,17327.75,4989
2024-01-02 10:55:00,17327.75,17333.0,17318.0,17324.75,3809
2024-01-02 11:00:00,17325.0,17359.5,17322.5,17352.75,8347
2024-01-02 11:05:00,17353.25,17386.5,17353.0,17384.5,9812
2024-01-02 11:10:00,17384.75,17392.75,17372.25,17380.0,8953
2024-01-02 11:15:00,17379.5,17385.25,17364.5,17366.25,4698
2024-01-02 11:20:00,17366.5,17369.75,17354.5,17363.25,4237
2024-01-02 11:25:00,17363.25,17365.75,17341.25,17344.75,4048
2024-01-02 11:30:00,17344.25,17350.25,17335.0,17343.0,4669
2024-01-02 11:35:00,17343.25,17349.25,17340.5,17342.5,3885
2024-01-02 11:40:00,17342.75,17354.0,17337.0,17345.75,5394
2024-01-02 11:45:00,17345.5,17383.75,17344.75,17381.75,6838
2024-01-02 11:50:00,17381.5,17404.75,17381.0,17400.0,7412
2024-01-02 11:55:00,17400.25,17414.0,17371.0,17383.25,9631
2024-01-02 12:00:00,17383.5,17386.0,17338.5,17343.75,7101
2024-01-02 12:05:00,17343.75,17345.25,17329.0,17340.75,7115
2024-01-02 12:10:00,17341.25,17375.0,17339.25,17372.75,5967
2024-01-02 12:15:00,17372.25,17377.0,17359.75,17372.5,4594
2024-01-02 12:20:00,17372.5,17377.0,17361.75,17372.25,3568
2024-01-02 12:25:00,17372.5,17384.0,17365.25,17373.25,4288
2024-01-02 12:30:00,17373.75,17401.5,17371.5,17390.0,6013
2024-01-02 12:35:00,17390.0,17395.75,17340.75,17348.75,8906
2024-01-02 12:40:00,17348.5,17359.0,17342.5,17354.25,5368
2024-01-02 12:45:00,17354.0,17378.75,17353.25,17375.0,4701
2024-01-02 12:50:00,17375.0,17385.0,17371.75,17379.25,3497
2024-01-02 12:55:00,17379.0,17390.5,17368.75,17373.5,4456
2024-01-02 13:00:00,17373.5,17386.75,17373.0,17385.25,3131
2024-01-02 13:05:00,17385.25,17405.0,17383.25,17404.5,4585
2024-01-02 13:10:00,17403.75,17411.25,17376.5,17384.0,6908
2024-01-02 13:15:00,17384.25,17401.25,17377.75,17400.0,4124
2024-01-02 13:20:00,17400.25,17406.25,17391.25,17396.25,3974
2024-01-02 13:25:00,17395.5,17403.5,17388.25,17395.5,3369
2024-01-02 13:30:00,17395.5,17399.0,17381.0,17383.25,3430
2024-01-02 13:35:00,17383.25,17401.75,17383.0,17397.25,3683
2024-01-02 13:40:00,17397.0,17407.5,17394.5,17403.0,3266
2024-01-02 13:45:00,17403.0,17432.0,17402.5,17418.25,8735
2024-01-02 13:50:00,17418.5,17428.75,17418.25,17421.5,4470
2024-01-02 13:55:00,17421.5,17437.0,17421.25,17433.25,4094
2024-01-02 14:00:00,17433.25,17448.25,17426.0,17446.25,5340
2024-01-02 14:05:00,17446.25,17450.75,17430.0,17435.75,5320
2024-01-02 14:10:00,17436.0,17436.5,17418.25,17434.5,5012
2024-01-02 14:15:00,17434.5,17436.25,17427.25,17433.75,2380
2024-01-02 14:20:00,17433.75,17436.0,17429.0,17434.5,2545
2024-01-02 14:25:00,17434.25,17443.75,17433.0,17438.25,3503
2024-01-02 14:30:00,17438.25,17448.0,17438.25,17444.25,3843
2024-01-02 14:35:00,17444.0,17448.0,17439.25,17446.75,2702
2024-01-02 14:40:00,17446.75,17453.25,17437.5,17438.5,3952
2024-01-02 14:45:00,17438.0,17442.5,17419.75,17420.5,4989
2024-01-02 14:50:00,17420.75,17425.75,17404.25,17416.75,7564
2024-01-02 14:55:00,17415.75,17440.5,17415.75,17440.25,13457
2024-01-02 15:00:00,17440.25,17473.0,17416.5,17452.25,10525
2024-01-02 15:05:00,17452.25,17531.0,17449.5,17518.75,12200
2024-01-02 15:10:00,17518.5,17555.0,17516.25,17544.75,7567
2024-01-02 15:15:00,17544.25,17569.75,17544.25,17557.0,4789
2024-01-02 15:20:00,17556.75,17574.25,17547.5,17568.0,2866
2024-01-02 15:25:00,17567.5,17584.0,17560.0,17582.0,1847
2024-01-02 15:30:00,17582.75,17620.5,17554.75,17568.75,8069
2024-01-02 15:35:00,17569.0,17592.5,17564.0,17590.75,2840
2024-01-02 15:40:00,17590.0,17611.25,17587.5,17609.0,3024
2024-01-02 15:45:00,17609.25,17626.75,17592.25,17626.0,2750
2024-01-02 15:50:00,17625.5,17646.75,17620.25,17621.0,3230
2024-01-02 15:55:00,17621.75,17634.75,17616.25,17628.0,1374
2024-01-02 17:00:00,17588.0,17607.5,17578.5,17603.0,2401
2024-01-02 17:05:00,17603.0,17603.0,17581.25,17594.75,1771
2024-01-02 17:10:00,17595.25,17598.75,17580.0,17581.0,934
2024-01-02 17:15:00,17581.5,17592.0,17579.75,17590.25,727
2024-01-02 17:20:00,17591.0,17595.75,17587.25,17594.25,520
2024-01-02 17:25:00,17593.5,17596.0,17587.75,17591.0,506
2024-01-02 17:30:00,17590.5,17591.5,17583.75,17590.5,745
2024-01-02 17:35:00,17590.75,17592.25,17587.25,17591.25,345
2024-01-02 17:40:00,17590.75,17600.75,17589.0,17597.0,662
2024-01-02 17:45:00,17597.5,17598.0,17590.5,17594.75,405
2024-01-02 17:50:00,17595.0,17598.5,17593.5,17594.5,223
2024-01-02 17:55:00,17595.0,17595.0,17589.25,17593.5,360
2024-01-02 18:00:00,17593.0,17594.5,17588.5,17590.0,510
2024-01-02 18:05:00,17589.75,17593.0,17585.5,17588.0,499
2024-01-02 18:10:00,17587.75,17588.25,17584.25,17586.75,220
2024-01-02 18:15:00,17586.25,17589.0,17581.0,17585.5,495
2024-01-02 18:20:00,17585.5,17591.0,17585.5,17590.0,286
2024-01-02 18:25:00,17590.0,17592.75,17589.5,17590.75,398
2024-01-02 18:30:00,17590.5,17592.0,17588.75,17590.5,196
2024-01-02 18:35:00,17590.25,17594.0,17589.75,17593.5,243
2024-01-02 18:40:00,17593.25,17594.0,17591.5,17593.5,198
2024-01-02 18:45:00,17593.25,17596.25,17591.75,17595.25,276
2024-01-02 18:50:00,17595.25,17600.25,17594.25,17599.5,478
2024-01-02 18:55:00,17599.75,17602.0,17597.75,17602.0,330
2024-01-02 19:00:00,17602.25,17608.25,17598.25,17600.0,678
2024-01-02 19:05:00,17600.0,17612.0,17599.75,17610.75,580
2024-01-02 19:10:00,17610.5,17615.0,17608.0,17611.25,521
2024-01-02 19:15:00,17611.25,17612.5,17608.0,17611.25,333
2024-01-02 19:20:00,17609.25,17617.5,17608.75,17616.25,473
2024-01-02 19:25:00,17616.25,17619.5,17613.0,17614.0,393
2024-01-02 19:30:00,17614.0,17625.5,17612.75,17625.0,656
2024-01-02 19:35:00,17625.25,17631.75,17624.25,17625.75,779
2024-01-02 19:40:00,17625.75,17625.75,17617.25,17620.25,443
2024-01-02 19:45:00,17620.5,17620.75,17614.25,17616.5,316
2024-01-02 19:50:00,17616.25,17623.75,17615.75,17620.5,391
2024-01-02 19:55:00,17621.25,17623.5,17617.5,17621.5,352
2024-01-02 20:00:00,17621.25,17623.75,17619.75,17620.5,268
2024-01-02 20:05:00,17620.0,17624.5,17619.25,17621.25,159
2024-01-02 20:10:00,17620.75,17621.75,17614.75,17615.25,323
2024-01-02 20:15:00,17615.5,17617.75,17610.25,17610.5,377
2024-01-02 20:20:00,17610.5,17612.5,17604.75,17612.0,817
2024-01-02 20:25:00,17611.75,17615.0,17610.0,17610.25,314
2024-01-02 20:30:00,17610.75,17615.5,17610.0,17614.75,198
2024-01-02 20:35:00,17615.0,17615.25,17610.25,17611.0,179
2024-01-02 20:40:00,17610.75,17617.25,17609.25,17616.75,279
2024-01-02 20:45:00,17616.5,17619.25,17614.25,17617.5,287
2024-01-02 20:50:00,17618.0,17620.25,17616.0,17617.25,218
2024-01-02 20:55:00,17616.5,17619.5,17615.75,17618.75,136
2024-01-02 21:00:00,17619.25,17621.25,17617.5,17617.75,312
2024-01-02 21:05:00,17617.75,17620.0,17616.0,17616.75,193
2024-01-02 21:10:00,17617.0,17618.5,17614.0,17616.0,168
2024-01-02 21:15:00,17616.5,17617.5,17610.75,17614.25,274
2024-01-02 21:20:00,17614.25,17614.75,17612.0,17613.75,155
2024-01-02 21:25:00,17613.75,17614.0,17608.0,17608.5,353
2024-01-02 21:30:00,17608.75,17611.0,17603.25,17603.75,375
2024-01-02 21:35:00,17603.75,17607.5,17601.5,17606.0,340
2024-01-02 21:40:00,17605.75,17607.5,17604.0,17605.25,124
2024-01-02 21:45:00,17605.25,17608.75,17604.25,17607.75,246
2024-01-02 21:50:00,17608.25,17608.5,17604.25,17606.25,153
2024-01-02 21:55:00,17606.25,17606.75,17601.25,17602.75,225
2024-01-02 22:00:00,17602.5,17603.0,17599.5,17602.0,371
2024-01-02 22:05:00,17602.0,17605.0,17602.0,17604.75,147
2024-01-02 22:10:00,17605.25,17606.0,17603.25,17604.5,142
2024-01-02 22:15:00,17605.0,17610.75,17605.0,17610.0,228
2024-01-02 22:20:00,17610.25,17610.75,17605.75,17608.0,163
2024-01-02 22:25:00,17608.5,17610.75,17608.25,17609.75,140
2024-01-02 22:30:00,17609.75,17612.25,17608.5,17610.5,168
2024-01-02 22:35:00,17610.5,17611.25,17608.0,17609.25,91
2024-01-02 22:40:00,17609.5,17610.25,17607.5,17608.5,81
2024-01-02 22:45:00,17608.25,17610.0,17604.5,17605.75,188
2024-01-02 22:50:00,17606.0,17606.0,17600.75,17603.75,252
2024-01-02 22:55:00,17603.75,17607.75,17601.0,17606.5,202
2024-01-02 23:00:00,17606.75,17606.75,17603.0,17606.0,147
2024-01-02 23:05:00,17606.0,17608.5,17604.25,17608.5,152
2024-01-02 23:10:00,17608.75,17612.25,17607.5,17611.25,238
2024-01-02 23:15:00,17611.75,17612.5,17607.75,17607.75,131
2024-01-02 23:20:00,17607.5,17611.5,17607.5,17610.75,123
2024-01-02 23:25:00,17610.5,17618.0,17609.0,17618.0,353
2024-01-02 23:30:00,17617.5,17618.75,17610.25,17611.5,312
2024-01-02 23:35:00,17611.5,17615.5,17608.75,17614.0,252
2024-01-02 23:40:00,17613.5,17613.5,17610.5,17612.0,131
2024-01-02 23:45:00,17611.75,17613.5,17610.0,17613.5,123
2024-01-02 23:50:00,17613.0,17613.0,17609.0,17610.0,135
2024-01-02 23:55:00,17610.0,17612.0,17609.0,17612.0,107
2024-01-03 00:00:00,18127.75,18131.0,18126.5,18128.0,312
2024-01-03 00:05:00,18128.0,18135.25,18126.75,18130.75,587
2024-01-03 00:10:00,18130.75,18137.5,18129.75,18136.5,451
2024-01-03 00:15:00,18137.0,18142.5,18137.0,18141.75,656
2024-01-03 00:20:00,18141.75,18141.75,18134.75,18137.25,368
2024-01-03 00:25:00,18137.5,18141.25,18136.5,18140.5,224
2024-01-03 00:30:00,18141.0,18142.5,18132.75,18134.0,352
2024-01-03 00:35:00,18134.25,18135.25,18130.25,18135.0,189
2024-01-03 00:40:00,18134.75,18139.25,18133.75,18136.0,203
2024-01-03 00:45:00,18136.5,18141.75,18134.5,18136.75,271
2024-01-03 00:50:00,18136.0,18137.0,18134.0,18136.25,82
2024-01-03 00:55:00,18136.5,18141.0,18136.25,18140.25,150
2024-01-03 01:00:00,18140.5,18157.0,18134.0,18153.5,2000
2024-01-03 01:05:00,18153.5,18155.5,18141.25,18145.5,881
2024-01-03 01:10:00,18145.0,18149.0,18144.75,18146.5,266
2024-01-03 01:15:00,18146.25,18153.75,18144.5,18152.5,457
2024-01-03 01:20:00,18153.25,18154.5,18146.0,18151.5,397
2024-01-03 01:25:00,18151.25,18154.0,18149.25,18152.75,446
2024-01-03 01:30:00,18152.5,18163.0,18150.5,18158.0,958
2024-01-03 01:35:00,18157.75,18160.25,18156.25,18157.25,409
2024-01-03 01:40:00,18158.0,18161.5,18155.25,18156.25,390
2024-01-03 01:45:00,18156.0,18157.25,18151.5,18154.5,436
2024-01-03 01:50:00,18154.75,18155.75,18151.25,18154.25,209
2024-01-03 01:55:00,18154.0,18156.0,18150.75,18154.75,315
2024-01-03 02:00:00,18154.5,18154.5,18144.0,18147.25,888
2024-01-03 02:05:00,18147.75,18156.5,18146.0,18146.75,1019
2024-01-03 02:10:00,18146.0,18149.75,18138.25,18139.25,801
2024-01-03 02:15:00,18139.0,18143.0,18133.0,18138.75,952
2024-01-03 02:20:00,18138.5,18144.75,18135.75,18138.25,503
2024-01-03 02:25:00,18138.0,18138.5,18131.25,18135.25,618
2024-01-03 02:30:00,18135.25,18137.75,18124.75,18127.25,863
2024-01-03 02:35:00,18126.75,18133.5,18125.0,18131.5,762
2024-01-03 02:40:00,18131.75,18134.5,18124.25,18127.25,635
2024-01-03 02:45:00,18127.25,18130.0,18118.5,18121.5,1067
2024-01-03 02:50:00,18121.75,18125.5,18116.0,18123.75,903
